energy_mw,qw
4.00808642,0.77
3.9660835899999998,0.77
4.12320829,0.8
3.9616363399999996,0.76
4.0276048,0.78
3.9528811200000002,0.76
3.97832979,0.77
4.00808642,0.77
4.08769181,0.79
3.8729667799999996,0.75
4.06941519,0.79
3.98701186,0.77
4.11195466,0.79
4.00918273,0.77
4.0357487999999995,0.78
4.11411701,0.79
4.0794454700000005,0.79
4.0320911200000005,0.78
4.09205795,0.79
3.96326158,0.76
3.9709828700000003,0.77
4.08769181,0.79
4.07579463,0.79
3.92881412,0.76
3.9863122599999996,0.77
3.97910223,0.77
4.05375202,0.78
4.01103004,0.77
3.85118695,0.74
4.09759004,0.79
4.08063392,0.79
3.98899645,0.77
4.005448009999999,0.77
4.1069994,0.79
4.0223966099999995,0.78
4.01450245,0.77
4.09116408,0.79
4.04736402,0.78
4.03124061,0.78
4.08579056,0.79
3.9769402599999997,0.77
3.8646869500000003,0.75
4.0926136699999995,0.79
4.108876759999999,0.79
4.02422454,0.78
4.0086777,0.77
3.97645208,0.77
4.01820298,0.78
3.98086961,0.77
4.06893096,0.78
3.9973575,0.77
3.8610321499999998,0.74
4.07590514,0.79
4.09060541,0.79
3.96127922,0.76
3.92704511,0.76
3.96720432,0.77
4.08738733,0.79
4.03424845,0.78
4.01103004,0.77
3.8822579900000003,0.75
4.10490426,0.79
3.9973575,0.77
4.01103004,0.77
4.10003813,0.79
3.9739614199999997,0.77
4.01995744,0.78
4.0767448900000005,0.79
4.07682336,0.79
4.10559345,0.79
4.00808642,0.77
4.05394901,0.78
3.98225611,0.77
4.09362365,0.79
3.93125085,0.76
3.85486087,0.74
4.04488875,0.78
4.08029184,0.79
4.06252029,0.78
4.03424845,0.78
4.003352029999999,0.77
4.06738948,0.78
4.0756204799999995,0.79
4.08565045,0.79
3.92646995,0.76
4.10479129,0.79
4.10315072,0.79
4.10610597,0.79
4.0810678,0.79
4.11067104,0.79
4.11938039,0.79
3.97374,0.77
4.1315539,0.8
4.03799481,0.78
3.85420271,0.74
4.07979783,0.79
3.9814198700000003,0.77
4.07430566,0.79
3.82713228,0.74
4.03447236,0.78
4.1315539,0.8
4.11045047,0.79
4.08560659,0.79
4.12566539,0.8
3.96821352,0.77
4.0734199,0.79
4.07737631,0.79
4.01820298,0.78
3.97667796,0.77
4.01820298,0.78
4.06195935,0.78
4.07684697,0.79
4.09649985,0.79
4.0062071,0.77
4.02861436,0.78
4.13081791,0.8
4.00808642,0.77
4.096324490000001,0.79
3.9906463100000003,0.77
4.08915382,0.79
4.07880202,0.79
4.0106797,0.77
3.88608248,0.75
3.9973575,0.77
4.07979783,0.79
4.09713419,0.79
4.0952747,0.79
4.1280411699999995,0.8
3.89449719,0.75
3.98767218,0.77
4.05111371,0.78
3.9567443300000003,0.76
4.1315539,0.8
4.08007158,0.79
4.0615276499999995,0.78
4.0276048,0.78
3.87004411,0.75
3.9998452,0.77
4.08633837,0.79
4.00373783,0.77
4.01103004,0.77
4.11043699,0.79
4.06970986,0.79
4.02284679,0.78
4.0225478599999995,0.78
4.07970938,0.79
3.99734761,0.77
4.06181362,0.78
4.02164052,0.78
3.9304631800000003,0.76
4.11630383,0.79
4.06461537,0.78
3.8921609700000004,0.75
3.93008439,0.76
3.99179958,0.77
4.06333268,0.78
4.05709757,0.78
3.90853451,0.75
3.98214516,0.77
4.06404529,0.78
4.09149219,0.79
3.99188925,0.77
3.95282885,0.76
4.04741845,0.78
4.1315539,0.8
4.13656527,0.8
4.09310506,0.79
4.06736524,0.78
3.99951269,0.77
3.96427464,0.76
4.02300392,0.78
4.00686013,0.77
3.91695423,0.76
3.9869172,0.77
4.00639925,0.77
4.09010036,0.79
4.1330211299999995,0.8
4.08173611,0.79
3.84110404,0.74
3.97988477,0.77
3.9672006,0.77
4.02409802,0.78
4.07406335,0.79
3.93087867,0.76
4.0794454700000005,0.79
4.0296825,0.78
4.08173611,0.79
4.03799481,0.78
4.08114709,0.79
4.09815733,0.79
4.02233448,0.78
4.1219931,0.8
4.01995744,0.78
4.0048623999999995,0.77
3.97887667,0.77
3.99340668,0.77
4.1107972,0.79
4.06445779,0.78
4.08349033,0.79
4.08654183,0.79
4.09330927,0.79
4.11535018,0.79
4.07258849,0.79
3.95836786,0.76
3.95350117,0.76
4.12482093,0.8
3.99423019,0.77
4.05067909,0.78
3.82670108,0.74
4.07109073,0.79
4.09405065,0.79
4.07838882,0.79
4.09620839,0.79
4.09230099,0.79
4.07590514,0.79
4.07979783,0.79
4.00127567,0.77
3.91505793,0.76
4.06435455,0.78
3.9227219300000002,0.76
3.96692059,0.77
3.9639551699999998,0.76
4.02104249,0.78
4.0775273,0.79
4.09432021,0.79
3.9746912400000003,0.77
3.98369119,0.77
4.05166273,0.78
4.00459785,0.77
4.09562459,0.79
4.07260646,0.79
3.9729492200000003,0.77
4.10782032,0.79
4.07881905,0.79
4.07629912,0.79
4.08935998,0.79
3.8912793,0.75
3.93237643,0.76
4.06908045,0.78
4.00808642,0.77
4.07168905,0.79
4.07975732,0.79
4.10700846,0.79
4.0213701,0.78
4.08753539,0.79
4.11037062,0.79
4.10619152,0.79
3.9592346800000002,0.76
3.81743319,0.74
4.05091036,0.78
4.07741584,0.79
3.9683835,0.77
3.9552026600000003,0.76
4.01103004,0.77
4.06889668,0.78
4.09412714,0.79
4.11598318,0.79
3.8032809100000002,0.73
4.0048623999999995,0.77
4.0767448900000005,0.79
4.07224726,0.79
4.01623715,0.77
4.112198240000001,0.79
4.07737631,0.79
4.0767448900000005,0.79
4.01471351,0.77
4.11598318,0.79
3.97627637,0.77
4.11313118,0.79
4.08200378,0.79
3.9930076299999997,0.77
3.9567443300000003,0.76
4.06497933,0.78
4.07403311,0.79
4.11076437,0.79
4.04505971,0.78
4.09121725,0.79
4.09047553,0.79
4.01793908,0.78
3.956909,0.76
3.9746912400000003,0.77
3.98571996,0.77
3.9995111899999998,0.77
3.92698571,0.76
4.08106058,0.79
4.09256531,0.79
4.02115592,0.78
4.0459018900000006,0.78
4.00808642,0.77
3.8883821600000004,0.75
4.11022227,0.79
3.94522041,0.76
4.11160167,0.79
3.95651778,0.76
4.11076437,0.79
3.93508323,0.76
3.93131615,0.76
4.07979783,0.79
4.01136988,0.77
4.09362365,0.79
4.077522490000001,0.79
3.93105837,0.76
3.9848595299999996,0.77
4.11076437,0.79
4.08855073,0.79
4.08314238,0.79
4.00808642,0.77
4.08579056,0.79
4.09173466,0.79
3.90016183,0.75
3.9733271,0.77
3.98695952,0.77
3.9710463700000003,0.77
4.0898394399999995,0.79
4.00613082,0.77
3.90401042,0.75
3.96638695,0.77
3.99867733,0.77
4.01720316,0.77
3.95342512,0.76
4.09330927,0.79
4.06893096,0.78
4.10166963,0.79
4.0767448900000005,0.79
4.0767448900000005,0.79
3.94453794,0.76
4.11630383,0.79
3.9556378999999997,0.76
4.00261367,0.77
4.08661298,0.79
3.9584290099999997,0.76
4.0926136699999995,0.79
4.11411701,0.79
4.03799481,0.78
4.0907722,0.79
4.08455335,0.79
4.09685737,0.79
4.01434803,0.77
4.08267698,0.79
3.98473928,0.77
4.06819633,0.78
3.93150968,0.76
3.99654373,0.77
4.01265573,0.77
3.83799475,0.74
4.00127567,0.77
4.09759004,0.79
3.88514293,0.75
3.9065677599999997,0.75
4.10602575,0.79
4.08590077,0.79
4.091158,0.79
4.02529013,0.78
3.99321933,0.77
4.12174994,0.8
4.11318498,0.79
3.98335745,0.77
4.02529013,0.78
3.93739567,0.76
4.10880215,0.79
4.07979783,0.79
3.98528607,0.77
3.91378006,0.76
4.08173611,0.79
4.07114991,0.79
4.10364871,0.79
4.08227672,0.79
3.97500509,0.77
3.99570553,0.77
4.06692593,0.78
4.06333268,0.78
4.11411701,0.79
4.02529013,0.78
4.00935411,0.77
4.00368667,0.77
4.06445779,0.78
3.9746912400000003,0.77
3.9604917200000003,0.76
3.97188695,0.77
3.90908673,0.75
4.12202491,0.8
4.0225478599999995,0.78
4.05990144,0.78
4.02284679,0.78
4.08122486,0.79
4.07168905,0.79
3.9662562599999998,0.77
4.05802143,0.78
4.10619152,0.79
3.86650215,0.75
4.07881905,0.79
3.93739567,0.76
4.0707101,0.79
4.08247979,0.79
4.05148082,0.78
4.03370856,0.78
4.06600389,0.78
3.83203411,0.74
3.90712809,0.75
4.00639925,0.77
3.95477254,0.76
4.02529013,0.78
3.86912827,0.75
3.9108546299999998,0.75
4.07733169,0.79
4.06541661,0.78
3.83352733,0.74
4.0097656200000005,0.77
4.10975123,0.79
4.01626603,0.77
3.94514278,0.76
4.0797746,0.79
4.0542788199999995,0.78
3.99243387,0.77
3.93618763,0.76
3.8008491,0.73
4.10590468,0.79
4.07983753,0.79
4.06599353,0.78
4.01401428,0.77
4.11674956,0.79
4.10260214,0.79
4.02116962,0.78
4.10236772,0.79
4.05993574,0.78
4.08178884,0.79
3.98254538,0.77
3.9398797200000004,0.76
3.96002761,0.76
3.99460184,0.77
3.98650534,0.77
3.89644843,0.75
3.90075367,0.75
3.9899576,0.77
4.13250037,0.8
4.08596045,0.79
3.85652112,0.74
4.08901718,0.79
3.95320041,0.76
4.0276048,0.78
4.0546405299999995,0.78
4.01434803,0.77
4.05231651,0.78
4.00808642,0.77
3.95841859,0.76
3.9717648100000003,0.77
4.10310372,0.79
4.07983454,0.79
3.90179544,0.75
3.78286897,0.73
4.04443117,0.78
4.04233859,0.78
4.09992269,0.79
4.06882882,0.78
4.0225478599999995,0.78
4.07979783,0.79
4.01995744,0.78
3.93135953,0.76
4.08456796,0.79
4.09719214,0.79
3.9433799300000003,0.76
4.10619152,0.79
3.9729773799999997,0.77
4.0715138,0.79
3.98787515,0.77
3.9039117599999997,0.75
4.0078936,0.77
4.08527986,0.79
4.02891896,0.78
4.00847462,0.77
4.08806287,0.79
3.97041352,0.77
4.10141807,0.79
3.8721654300000004,0.75
4.07220226,0.79
4.12401793,0.8
3.93242219,0.76
4.07673731,0.79
3.9765392200000003,0.77
4.06819633,0.78
4.00808642,0.77
4.06123915,0.78
4.01103004,0.77
4.06976275,0.79
4.0900837,0.79
4.0775273,0.79
4.11037062,0.79
4.05458882,0.78
4.01434803,0.77
4.1219931,0.8
4.0459018900000006,0.78
4.07979783,0.79
4.1046238,0.79
3.9814198700000003,0.77
4.08115229,0.79
4.0225478599999995,0.78
4.0834987,0.79
3.97081967,0.77
3.99490273,0.77
4.07461703,0.79
3.96311415,0.76
4.09377335,0.79
4.03197489,0.78
4.00298633,0.77
4.07294614,0.79
4.089945950000001,0.79
4.00934518,0.77
3.89970846,0.75
4.0651046200000005,0.78
3.96094872,0.76
4.03124061,0.78
4.00631935,0.77
4.01995744,0.78
4.01820298,0.78
3.9746912400000003,0.77
4.02665205,0.78
3.9822095600000003,0.77
4.01820298,0.78
4.1280411699999995,0.8
4.10490426,0.79
4.1080936,0.79
4.11076437,0.79
4.0771757200000005,0.79
4.03918739,0.78
3.91922742,0.76
4.07182549,0.79
3.98841941,0.77
4.10663849,0.79
4.06461537,0.78
4.00298633,0.77
4.06653321,0.78
4.021646029999999,0.78
4.09942282,0.79
3.98672961,0.77
3.99701385,0.77
4.08906499,0.79
3.94606748,0.76
4.07983913,0.79
4.08551075,0.79
4.01434803,0.77
4.09926214,0.79
4.0907433,0.79
4.07426512,0.79
3.9075900499999996,0.75
4.08178884,0.79
4.0963803599999995,0.79
4.08182005,0.79
4.09050577,0.79
4.12174994,0.8
3.92003451,0.76
3.9119466600000004,0.75
3.9147647,0.76
3.9856157999999997,0.77
4.04773017,0.78
3.95837808,0.76
4.08975048,0.79
4.0762958199999995,0.79
3.94374259,0.76
4.08114709,0.79
4.11630383,0.79
3.99811077,0.77
4.07469048,0.79
3.95041282,0.76
3.99636585,0.77
4.09685737,0.79
3.88494737,0.75
4.0704763,0.79
4.01220732,0.77
3.9973575,0.77
4.08536666,0.79
4.11076437,0.79
3.97751925,0.77
4.08114709,0.79
3.99295794,0.77
4.01593266,0.77
3.87194912,0.75
4.10484225,0.79
4.09620839,0.79
4.111762049999999,0.79
3.98899645,0.77
4.01450245,0.77
4.092932569999999,0.79
4.07224726,0.79
4.02416508,0.78
4.101653740000001,0.79
3.83888846,0.74
4.08733608,0.79
4.03124061,0.78
4.07224726,0.79
4.1134119700000005,0.79
4.00572831,0.77
3.9480075699999997,0.76
4.05709757,0.78
4.08929858,0.79
3.9993746,0.77
4.09580649,0.79
4.06333268,0.78
4.02529013,0.78
3.9754348,0.77
3.96069271,0.76
4.0452365200000004,0.78
4.08951306,0.79
4.06692593,0.78
4.0007489,0.77
4.1123223399999995,0.79
3.98120233,0.77
3.96873971,0.77
4.0276048,0.78
3.95685398,0.76
3.7860506800000002,0.73
4.07258849,0.79
3.99543661,0.77
4.09759004,0.79
4.07733169,0.79
4.08958819,0.79
4.09353382,0.79
4.0562793,0.78
3.89423835,0.75
3.95665526,0.76
4.09087892,0.79
3.8192690899999997,0.74
3.9761931400000003,0.77
4.11532067,0.79
4.06983182,0.79
3.88752529,0.75
3.99951269,0.77
4.0078936,0.77
4.06781591,0.78
4.01820298,0.78
4.10975123,0.79
4.0582155,0.78
4.08769181,0.79
4.0708877999999995,0.79
4.01434803,0.77
4.003352029999999,0.77
4.08063392,0.79
4.09284214,0.79
3.93547476,0.76
4.07168905,0.79
4.09916836,0.79
4.10733796,0.79
3.97964115,0.77
4.01103004,0.77
4.00298633,0.77
3.9388615099999997,0.76
3.97887667,0.77
4.07983454,0.79
4.11006657,0.79
4.07272542,0.79
4.08733608,0.79
3.84981858,0.74
3.954188,0.76
4.02115592,0.78
4.1024755299999995,0.79
4.08733608,0.79
3.9422137999999998,0.76
4.00806356,0.77
3.98833789,0.77
3.9683835,0.77
4.05623286,0.78
4.11509531,0.79
4.03124061,0.78
4.0223966099999995,0.78
4.08184193,0.79
3.954389,0.76
4.0432531,0.78
3.9746912400000003,0.77
4.11187096,0.79
4.1025922900000005,0.79
4.06600389,0.78
4.0914531,0.79
4.05055636,0.78
4.02233448,0.78
4.0957389,0.79
4.00808642,0.77
4.089376720000001,0.79
3.99813656,0.77
4.08422835,0.79
3.92646995,0.76
4.09287311,0.79
4.0797746,0.79
4.0106407299999995,0.77
4.007192470000001,0.77
4.11509531,0.79
3.95181439,0.76
4.11076437,0.79
4.09116408,0.79
4.09050577,0.79
4.10619152,0.79
4.03664926,0.78
3.88900856,0.75
3.95214421,0.76
4.03124061,0.78
3.95648072,0.76
4.02115592,0.78
3.98869422,0.77
4.0907722,0.79
4.11037062,0.79
4.003352029999999,0.77
4.00855026,0.77
4.08235491,0.79
3.89722196,0.75
3.94035846,0.76
4.0181512,0.78
4.05081206,0.78
4.0225478599999995,0.78
4.07220226,0.79
4.02115592,0.78
4.1032243500000005,0.79
4.00808642,0.77
3.9009252400000003,0.75
3.9973575,0.77
4.07809486,0.79
3.92780951,0.76
4.08596045,0.79
4.12286754,0.8
4.10371819,0.79
3.8548952200000004,0.74
4.02104249,0.78
3.90767528,0.75
4.12921442,0.8
4.02230112,0.78
4.01103741,0.77
4.00390154,0.77
3.99543661,0.77
3.98531379,0.77
4.03124061,0.78
3.99552659,0.77
4.06692593,0.78
4.02072419,0.78
4.04033001,0.78
4.0907722,0.79
4.11411701,0.79
4.08993617,0.79
4.0106797,0.77
3.9236246400000003,0.76
4.06978621,0.79
3.98353796,0.77
3.98938279,0.77
3.8921818999999998,0.75
3.93770189,0.76
4.1315539,0.8
4.06497933,0.78
3.9155081000000003,0.76
4.1399264,0.8
4.0957389,0.79
3.87809835,0.75
4.01589275,0.77
4.08343652,0.79
4.08106058,0.79
4.09023473,0.79
4.0459018900000006,0.78
4.00273609,0.77
4.13286896,0.8
4.11411701,0.79
4.04505971,0.78
4.01434803,0.77
3.9796247,0.77
4.12921442,0.8
3.9398680699999997,0.76
4.01820298,0.78
4.08915382,0.79
4.06333268,0.78
4.02104249,0.78
4.003352029999999,0.77
4.07426512,0.79
3.9504341000000003,0.76
4.11200676,0.79
3.8985539900000004,0.75
4.0276048,0.78
3.97374,0.77
4.1074347,0.79
3.9996936499999998,0.77
4.06435455,0.78
4.0225478599999995,0.78
4.06678548,0.78
4.0733564,0.79
3.91526792,0.76
4.02997471,0.78
3.96920073,0.77
4.09394506,0.79
4.08198585,0.79
4.0907722,0.79
3.9268199100000003,0.76
3.9860184199999997,0.77
4.11602124,0.79
4.04477505,0.78
3.98634806,0.77
4.01495548,0.77
4.10909605,0.79
3.9973575,0.77
4.01434803,0.77
3.95777125,0.76
4.01995744,0.78
4.06827935,0.78
3.97508688,0.77
3.99778836,0.77
4.03124061,0.78
4.11076437,0.79
3.9567443300000003,0.76
4.10602575,0.79
3.9683835,0.77
4.07169949,0.79
4.11127324,0.79
3.9739614199999997,0.77
4.01404342,0.77
4.06678548,0.78
4.04207433,0.78
4.00335105,0.77
4.09676261,0.79
4.10854976,0.79
4.10479741,0.79
4.12320829,0.8
3.94423034,0.76
4.0225478599999995,0.78
3.9790324,0.77
4.08230216,0.79
4.08733608,0.79
4.0875053999999995,0.79
3.98090445,0.77
4.02422454,0.78
3.99866384,0.77
3.8876949300000003,0.75
4.01103004,0.77
4.0276048,0.78
4.09610457,0.79
4.1134119700000005,0.79
4.08555221,0.79
4.09050577,0.79
3.8390422,0.74
4.01848433,0.78
4.092932569999999,0.79
3.94987946,0.76
3.987322,0.77
4.08173611,0.79
4.096282029999999,0.79
3.96303989,0.76
3.9917688300000003,0.77
3.9528731699999997,0.76
3.90182656,0.75
4.02264078,0.78
4.09389081,0.79
3.9076418900000003,0.75
4.1399264,0.8
4.01873245,0.78
3.99011262,0.77
4.003352029999999,0.77
3.82549879,0.74
4.1040388100000005,0.79
4.09065012,0.79
4.09759004,0.79
4.03428437,0.78
4.04741845,0.78
4.0227740800000005,0.78
4.08526569,0.79
4.03989979,0.78
4.08596045,0.79
4.08579045,0.79
4.03124061,0.78
4.0948489100000005,0.79
4.04505971,0.78
3.97809392,0.77
4.02997471,0.78
3.9363324,0.76
4.01103004,0.77
4.08806287,0.79
3.9830891299999998,0.77
3.99911144,0.77
4.03124061,0.78
4.00752648,0.77
3.94236417,0.76
4.10249046,0.79
3.9861982400000002,0.77
3.95641711,0.76
4.03799481,0.78
4.07348283,0.79
4.0547635,0.78
4.09649985,0.79
4.07741584,0.79
3.96910056,0.77
4.08654183,0.79
3.97232685,0.77
4.09418843,0.79
3.9861982400000002,0.77
4.1013681,0.79
4.11039843,0.79
4.03249936,0.78
4.00326351,0.77
3.93880275,0.76
4.08915382,0.79
3.83387031,0.74
3.97237777,0.77
4.08242316,0.79
4.08240414,0.79
3.86650215,0.75
4.10602575,0.79
3.9970036099999997,0.77
4.10408754,0.79
3.95875179,0.76
4.00767204,0.77
4.06700506,0.78
4.10455832,0.79
3.9184002700000002,0.76
3.91803336,0.76
4.11184066,0.79
3.99146052,0.77
3.87332223,0.75
4.07859261,0.79
4.12174994,0.8
4.06445779,0.78
4.03124061,0.78
4.06339501,0.78
4.01995744,0.78
4.04053384,0.78
4.01100025,0.77
3.95716137,0.76
3.97769897,0.77
4.00729297,0.77
4.00363169,0.77
4.03424845,0.78
3.92953623,0.76
4.07629912,0.79
4.00194292,0.77
4.0791993799999995,0.79
4.00368667,0.77
4.025448470000001,0.78
3.97183392,0.77
4.06889668,0.78
4.0459018900000006,0.78
4.101182430000001,0.79
4.0276048,0.78
4.08422835,0.79
4.0276048,0.78
4.0921129,0.79
4.10455832,0.79
4.03918739,0.78
3.81909716,0.74
4.022375279999999,0.78
3.93005638,0.76
4.03665103,0.78
4.0942849599999995,0.79
4.07039737,0.79
4.03918739,0.78
4.04625771,0.78
4.01933585,0.78
3.9279713199999997,0.76
4.02390933,0.78
4.10379622,0.79
4.06821941,0.78
4.0419962400000005,0.78
4.00808642,0.77
4.01995744,0.78
3.98657981,0.77
4.130619240000001,0.8
4.06600389,0.78
4.0900837,0.79
4.07228764,0.79
4.00201836,0.77
3.98787515,0.77
4.10420273,0.79
3.99242887,0.77
3.98929029,0.77
4.00298633,0.77
4.05719528,0.78
4.1024755299999995,0.79
4.05661042,0.78
4.03918739,0.78
4.10695863,0.79
4.0957389,0.79
4.10700846,0.79
4.0788755299999995,0.79
4.10220351,0.79
3.97054934,0.77
4.0560953799999995,0.78
3.9373992,0.76
4.11556994,0.79
4.1028733399999995,0.79
4.1040528599999995,0.79
4.02508217,0.78
3.97473439,0.77
4.06882882,0.78
3.90905499,0.75
4.09399851,0.79
4.00847462,0.77
3.9671415800000003,0.77
3.9887737999999997,0.77
4.00634453,0.77
4.0746015,0.79
4.11329323,0.79
4.03124061,0.78
4.07426512,0.79
4.04308086,0.78
3.99813656,0.77
3.9713571400000003,0.77
3.92316622,0.76
4.0794454700000005,0.79
4.10597639,0.79
4.06497933,0.78
4.08805678,0.79
4.11329323,0.79
4.01582859,0.77
3.9848595299999996,0.77
4.10610597,0.79
4.0907722,0.79
4.10005836,0.79
4.01995744,0.78
4.04741845,0.78
4.1315539,0.8
4.03124061,0.78
4.08583768,0.79
3.9657034500000004,0.77
3.99918172,0.77
4.02067955,0.78
4.08200378,0.79
4.0746015,0.79
3.94123788,0.76
3.86349486,0.75
4.01623715,0.77
3.98214516,0.77
3.9893944,0.77
3.97041352,0.77
4.08114709,0.79
4.08184193,0.79
4.06175394,0.78
3.9860877400000003,0.77
4.06252029,0.78
4.00845862,0.77
4.12760992,0.8
3.9663261000000003,0.77
3.97748108,0.77
4.06624425,0.78
3.9973575,0.77
3.9858233,0.77
4.08183898,0.79
3.92515896,0.76
4.08190479,0.79
4.09586312,0.79
4.1195349199999995,0.79
3.98892158,0.77
4.04146442,0.78
3.97201588,0.77
3.8840764500000002,0.75
4.09916836,0.79
3.91186786,0.75
3.92151515,0.76
4.05993574,0.78
3.99966636,0.77
4.01591363,0.77
3.93011988,0.76
3.89591134,0.75
4.04313594,0.78
4.08029184,0.79
4.09992269,0.79
3.9031213399999998,0.75
4.03424845,0.78
4.01336064,0.77
4.10782032,0.79
4.08518599,0.79
4.06889668,0.78
4.0276048,0.78
4.028826990000001,0.78
3.85652112,0.74
4.01282531,0.77
3.93592859,0.76
3.92457571,0.76
4.00061829,0.77
3.93385299,0.76
4.00977169,0.77
3.90535271,0.75
4.00377599,0.77
4.06684671,0.78
4.00808642,0.77
4.00906495,0.77
3.97377927,0.77
4.11184066,0.79
4.09520996,0.79
4.08633837,0.79
4.10954471,0.79
4.089945950000001,0.79
4.10003813,0.79
4.0687684,0.78
4.07968452,0.79
4.08367739,0.79
3.9679734399999997,0.77
4.102296,0.79
4.06941519,0.79
4.06461537,0.78
3.9438156699999998,0.76
4.0923348399999995,0.79
4.1195349199999995,0.79
4.08958819,0.79
4.10165161,0.79
3.91932784,0.76
4.11127324,0.79
4.0898394399999995,0.79
4.07224726,0.79
4.05284699,0.78
3.95861594,0.76
4.08712441,0.79
4.06893096,0.78
4.02115592,0.78
4.016447299999999,0.77
4.09794206,0.79
4.02104249,0.78
4.0762958199999995,0.79
4.10765453,0.79
3.96802075,0.77
4.05709757,0.78
4.0875948,0.79
4.125909549999999,0.8
3.90751077,0.75
4.10619152,0.79
3.99140909,0.77
4.0861433,0.79
3.91112833,0.75
4.07880202,0.79
4.11411701,0.79
4.10257924,0.79
3.9658496800000003,0.77
3.86160366,0.74
3.96127922,0.76
3.88368294,0.75
4.11134129,0.79
4.02259449,0.78
4.08114709,0.79
4.00273609,0.77
4.01404342,0.77
4.1101469,0.79
3.9973791899999997,0.77
4.00631935,0.77
4.08242316,0.79
4.09230099,0.79
4.06668218,0.78
4.12760992,0.8
4.03056304,0.78
4.01434803,0.77
4.00118054,0.77
4.01995744,0.78
4.03217202,0.78
4.11574869,0.79
4.08855374,0.79
4.01230406,0.77
3.98833789,0.77
4.11076437,0.79
4.07766756,0.79
4.06882882,0.78
4.11076437,0.79
4.05764673,0.78
3.90796235,0.75
3.9526778,0.76
4.01103004,0.77
3.95744643,0.76
4.0160288,0.77
3.98679956,0.77
4.06882882,0.78
4.02275329,0.78
4.0048623999999995,0.77
3.82713228,0.74
3.9769402599999997,0.77
4.01995744,0.78
3.99966636,0.77
4.01236717,0.77
4.0225478599999995,0.78
4.11160167,0.79
4.07979783,0.79
4.07790117,0.79
4.06983182,0.79
4.1113684500000005,0.79
3.99950278,0.77
4.07983753,0.79
3.95837341,0.76
4.0667722,0.78
4.08235491,0.79
4.11043699,0.79
3.9013337999999997,0.75
4.07979783,0.79
4.10455832,0.79
3.98881803,0.77
4.04505971,0.78
3.97137596,0.77
3.96611619,0.77
3.9815685299999997,0.77
4.04267896,0.78
4.08805678,0.79
4.08029184,0.79
4.08855073,0.79
4.01103004,0.77
4.0106407299999995,0.77
4.00845862,0.77
4.08331566,0.79
4.02861436,0.78
4.07733169,0.79
3.95379609,0.76
4.04477505,0.78
3.97237777,0.77
3.90915895,0.75
3.96727507,0.77
4.11037062,0.79
4.033406970000001,0.78
3.91346116,0.75
4.092078470000001,0.79
4.01069096,0.77
4.10796369,0.79
4.11379728,0.79
3.96316448,0.76
4.022375279999999,0.78
4.00363169,0.77
4.01236717,0.77
4.02422454,0.78
3.9276853,0.76
4.12994562,0.8
3.89001264,0.75
4.01714283,0.77
4.0942849599999995,0.79
3.9169160699999996,0.76
4.09993259,0.79
3.9363825,0.76
3.97973195,0.77
3.9377695299999997,0.76
4.00273609,0.77
4.00678145,0.77
3.98201704,0.77
4.0775273,0.79
3.98132842,0.77
4.08230365,0.79
4.10371819,0.79
4.00278067,0.77
3.9342423199999996,0.76
3.95861944,0.76
3.96316448,0.76
4.0817657999999994,0.79
3.94606551,0.76
4.02104249,0.78
4.05091036,0.78
4.10251973,0.79
3.9132991400000003,0.75
4.0803929,0.79
4.05993574,0.78
4.00631935,0.77
3.97477213,0.77
4.10544125,0.79
4.07730835,0.79
4.0907722,0.79
4.11318498,0.79
4.04663501,0.78
4.03918739,0.78
3.9844703999999997,0.77
4.07629912,0.79
4.00767517,0.77
4.0175629100000005,0.78
4.0086777,0.77
3.92666715,0.76
4.05111371,0.78
3.9598084,0.76
4.11313118,0.79
4.08597813,0.79
3.9952386800000004,0.77
4.0466147900000005,0.78
4.08159641,0.79
4.00459785,0.77
3.9437812400000003,0.76
4.08305681,0.79
4.11470979,0.79
4.05993574,0.78
4.11679293,0.79
4.09362365,0.79
4.092932569999999,0.79
3.89312463,0.75
4.01450245,0.77
4.10663849,0.79
4.0106407299999995,0.77
4.08182005,0.79
4.08950144,0.79
4.07406335,0.79
4.08712441,0.79
3.85187619,0.74
3.95746962,0.76
4.08656237,0.79
4.11134129,0.79
4.090947180000001,0.79
4.003352029999999,0.77
3.8832121,0.75
4.10544125,0.79
4.0957389,0.79
3.95222094,0.76
3.8701374900000003,0.75
3.92918768,0.76
4.02187334,0.78
4.04505971,0.78
4.04625771,0.78
3.94745576,0.76
3.99552659,0.77
4.11395743,0.79
4.00459785,0.77
4.01820298,0.78
4.0466147900000005,0.78
3.9544854700000003,0.76
4.03124061,0.78
4.04505971,0.78
4.03799481,0.78
3.9714923,0.77
3.98981133,0.77
4.05990144,0.78
4.01820298,0.78
3.92778955,0.76
4.0276048,0.78
4.11679293,0.79
3.99932123,0.77
3.97964115,0.77
4.0775890200000005,0.79
4.04655906,0.78
4.02284679,0.78
4.08597813,0.79
4.00292136,0.77
4.071449,0.79
4.06435455,0.78
4.07979783,0.79
4.09610457,0.79
3.89130571,0.75
3.97201588,0.77
4.06333268,0.78
3.98641427,0.77
4.04239818,0.78
4.07889501,0.79
4.09426476,0.79
3.9848091400000003,0.77
4.0797746,0.79
3.9193781800000003,0.76
3.94386576,0.76
3.89223961,0.75
4.1012758,0.79
4.01576089,0.77
4.00076467,0.77
4.0225478599999995,0.78
4.08183898,0.79
4.01576089,0.77
3.9279713199999997,0.76
