sample_id,site_id,site_name,qW,Total_Power
62212,4,Sydney_100,0.680000,7219613.460000
62213,4,Sydney_100,0.670000,7088612.240000
62214,4,Sydney_100,0.680000,7176971.830000
62215,4,Sydney_100,0.680000,7227712.410000
62216,4,Sydney_100,0.680000,7172366.800000
62217,4,Sydney_100,0.670000,7059889.950000
62218,4,Sydney_100,0.650000,6916340.780000
62219,4,Sydney_100,0.680000,7149460.600000
62220,4,Sydney_100,0.690000,7259731.840000
62221,4,Sydney_100,0.690000,7303589.250000
62222,4,Sydney_100,0.690000,7298354.280000
62223,4,Sydney_100,0.680000,7202064.950000
62224,4,Sydney_100,0.670000,7131835.300000
62225,4,Sydney_100,0.690000,7258766.200000
62226,4,Sydney_100,0.680000,7196990.220000
62227,4,Sydney_100,0.660000,6960610.490000
62228,4,Sydney_100,0.670000,7078983.990000
62229,4,Sydney_100,0.690000,7279450.820000
62230,4,Sydney_100,0.680000,7227849.610000
62231,4,Sydney_100,0.670000,7090896.010000
62232,4,Sydney_100,0.690000,7278015.990000
62233,4,Sydney_100,0.680000,7147690.160000
62234,4,Sydney_100,0.670000,7126005.730000
62235,4,Sydney_100,0.680000,7204273.790000
62236,4,Sydney_100,0.680000,7188806.030000
62237,4,Sydney_100,0.680000,7188178.650000
62238,4,Sydney_100,0.670000,7132652.650000
62239,4,Sydney_100,0.660000,6930585.350000
62240,4,Sydney_100,0.690000,7258766.200000
62241,4,Sydney_100,0.680000,7187590.510000
62242,4,Sydney_100,0.680000,7240286.340000
62243,4,Sydney_100,0.680000,7162324.280000
62244,4,Sydney_100,0.680000,7220031.870000
62245,4,Sydney_100,0.690000,7284975.880000
62246,4,Sydney_100,0.670000,7108008.280000
62247,4,Sydney_100,0.680000,7246178.100000
62248,4,Sydney_100,0.680000,7227849.610000
62249,4,Sydney_100,0.690000,7283629.930000
62250,4,Sydney_100,0.680000,7178662.730000
62251,4,Sydney_100,0.680000,7196155.860000
62252,4,Sydney_100,0.680000,7224485.470000
62253,4,Sydney_100,0.690000,7253989.260000
62254,4,Sydney_100,0.670000,7106491.980000
62255,4,Sydney_100,0.690000,7322112.370000
62256,4,Sydney_100,0.680000,7217160.210000
62257,4,Sydney_100,0.690000,7255977.160000
62258,4,Sydney_100,0.690000,7248032.920000
62259,4,Sydney_100,0.680000,7217552.070000
62260,4,Sydney_100,0.650000,6926482.510000
62261,4,Sydney_100,0.670000,7128918.540000
62262,4,Sydney_100,0.680000,7225591.830000
62263,4,Sydney_100,0.680000,7219613.460000
62264,4,Sydney_100,0.670000,7094420.120000
62265,4,Sydney_100,0.690000,7273129.610000
62266,4,Sydney_100,0.690000,7266642.120000
62267,4,Sydney_100,0.670000,7128597.500000
62268,4,Sydney_100,0.670000,7121221.940000
62269,4,Sydney_100,0.680000,7176652.470000
62270,4,Sydney_100,0.680000,7184227.280000
62271,4,Sydney_100,0.670000,7114804.870000
62272,4,Sydney_100,0.680000,7161900.960000
62273,4,Sydney_100,0.680000,7176789.230000
62274,4,Sydney_100,0.680000,7165192.250000
62275,4,Sydney_100,0.660000,6991911.440000
62276,4,Sydney_100,0.680000,7176608.610000
62277,4,Sydney_100,0.680000,7141372.220000
62278,4,Sydney_100,0.690000,7284975.880000
62279,4,Sydney_100,0.650000,6915432.880000
62280,4,Sydney_100,0.670000,7124563.490000
62281,4,Sydney_100,0.680000,7191985.150000
62282,4,Sydney_100,0.670000,7069596.790000
62283,4,Sydney_100,0.680000,7221609.790000
62284,4,Sydney_100,0.670000,7073471.050000
62285,4,Sydney_100,0.680000,7239008.260000
62286,4,Sydney_100,0.680000,7204305.580000
62287,4,Sydney_100,0.690000,7285989.820000
62288,4,Sydney_100,0.670000,7074879.380000
62289,4,Sydney_100,0.680000,7227849.610000
62290,4,Sydney_100,0.660000,7000867.030000
62291,4,Sydney_100,0.680000,7183238.420000
62292,4,Sydney_100,0.680000,7231756.310000
62293,4,Sydney_100,0.690000,7254358.070000
62294,4,Sydney_100,0.680000,7244105.950000
62295,4,Sydney_100,0.680000,7162251.970000
62296,4,Sydney_100,0.680000,7226136.240000
62297,4,Sydney_100,0.680000,7191985.150000
62298,4,Sydney_100,0.680000,7234624.600000
62299,4,Sydney_100,0.680000,7189006.880000
62300,4,Sydney_100,0.660000,6958681.990000
62301,4,Sydney_100,0.680000,7182444.770000
62302,4,Sydney_100,0.690000,7270519.410000
62303,4,Sydney_100,0.660000,6977118.310000
62304,4,Sydney_100,0.680000,7192426.690000
62305,4,Sydney_100,0.680000,7182444.770000
62306,4,Sydney_100,0.670000,7140204.350000
62307,4,Sydney_100,0.680000,7219154.940000
62308,4,Sydney_100,0.680000,7173020.010000
62309,4,Sydney_100,0.680000,7184849.630000
62310,4,Sydney_100,0.680000,7187596.710000
62311,4,Sydney_100,0.690000,7255977.160000
62312,4,Sydney_100,0.690000,7285989.820000
62313,4,Sydney_100,0.680000,7208694.370000
62314,4,Sydney_100,0.670000,7140618.580000
62315,4,Sydney_100,0.690000,7325363.580000
62316,4,Sydney_100,0.680000,7227849.610000
62317,4,Sydney_100,0.680000,7209739.940000
62318,4,Sydney_100,0.690000,7304092.540000
62319,4,Sydney_100,0.680000,7228450.910000
62320,4,Sydney_100,0.690000,7258766.200000
62321,4,Sydney_100,0.680000,7184227.280000
62322,4,Sydney_100,0.670000,7133017.810000
62323,4,Sydney_100,0.680000,7207375.320000
62324,4,Sydney_100,0.690000,7316357.170000
62325,4,Sydney_100,0.680000,7207451.560000
62326,4,Sydney_100,0.690000,7259731.840000
62327,4,Sydney_100,0.680000,7228326.300000
62328,4,Sydney_100,0.690000,7284975.880000
62329,4,Sydney_100,0.690000,7250240.330000
62330,4,Sydney_100,0.690000,7262196.930000
62331,4,Sydney_100,0.670000,7135986.240000
62332,4,Sydney_100,0.670000,7037787.370000
62333,4,Sydney_100,0.680000,7147690.160000
62334,4,Sydney_100,0.670000,7117782.790000
62335,4,Sydney_100,0.680000,7241198.400000
62336,4,Sydney_100,0.680000,7181173.290000
62337,4,Sydney_100,0.660000,7013897.750000
62338,4,Sydney_100,0.680000,7179426.560000
62339,4,Sydney_100,0.650000,6863182.730000
62340,4,Sydney_100,0.690000,7266455.150000
62341,4,Sydney_100,0.680000,7182181.820000
62342,4,Sydney_100,0.680000,7231756.310000
62343,4,Sydney_100,0.680000,7244167.440000
62344,4,Sydney_100,0.680000,7235543.390000
62345,4,Sydney_100,0.680000,7152632.050000
62346,4,Sydney_100,0.690000,7247640.010000
62347,4,Sydney_100,0.680000,7236813.490000
62348,4,Sydney_100,0.680000,7182444.770000
62349,4,Sydney_100,0.660000,7007482.720000
62350,4,Sydney_100,0.680000,7241216.430000
62351,4,Sydney_100,0.690000,7256766.470000
62352,4,Sydney_100,0.680000,7175360.770000
62353,4,Sydney_100,0.680000,7217552.070000
62354,4,Sydney_100,0.670000,7102423.790000
62355,4,Sydney_100,0.660000,6970186.790000
62356,4,Sydney_100,0.680000,7155985.570000
62357,4,Sydney_100,0.650000,6900977.510000
62358,4,Sydney_100,0.680000,7240286.340000
62359,4,Sydney_100,0.670000,7107825.120000
62360,4,Sydney_100,0.680000,7153756.990000
62361,4,Sydney_100,0.670000,7066516.490000
62362,4,Sydney_100,0.670000,7129527.020000
62363,4,Sydney_100,0.680000,7207375.320000
62364,4,Sydney_100,0.680000,7225508.550000
62365,4,Sydney_100,0.660000,6938212.500000
62366,4,Sydney_100,0.650000,6921958.820000
62367,4,Sydney_100,0.650000,6882446.250000
62368,4,Sydney_100,0.680000,7186497.970000
62369,4,Sydney_100,0.670000,7140204.350000
62370,4,Sydney_100,0.680000,7183482.850000
62371,4,Sydney_100,0.680000,7226136.240000
62372,4,Sydney_100,0.690000,7258329.060000
62373,4,Sydney_100,0.680000,7170260.270000
62374,4,Sydney_100,0.680000,7211815.760000
62375,4,Sydney_100,0.690000,7263608.560000
62376,4,Sydney_100,0.670000,7123859.850000
62377,4,Sydney_100,0.680000,7224810.100000
62378,4,Sydney_100,0.670000,7101513.630000
62379,4,Sydney_100,0.680000,7146937.350000
62380,4,Sydney_100,0.690000,7303589.250000
62381,4,Sydney_100,0.690000,7267020.760000
62382,4,Sydney_100,0.680000,7155565.370000
62383,4,Sydney_100,0.690000,7255990.610000
62384,4,Sydney_100,0.690000,7316717.050000
62385,4,Sydney_100,0.670000,7088433.640000
62386,4,Sydney_100,0.680000,7144960.560000
62387,4,Sydney_100,0.670000,7092172.610000
62388,4,Sydney_100,0.670000,7115246.430000
62389,4,Sydney_100,0.690000,7264762.350000
62390,4,Sydney_100,0.680000,7160063.210000
62391,4,Sydney_100,0.680000,7237594.970000
62392,4,Sydney_100,0.680000,7155044.600000
62393,4,Sydney_100,0.680000,7240286.340000
62394,4,Sydney_100,0.690000,7262821.250000
62395,4,Sydney_100,0.670000,7110156.330000
62396,4,Sydney_100,0.680000,7180883.990000
62397,4,Sydney_100,0.680000,7149866.790000
62398,4,Sydney_100,0.680000,7234646.340000
62399,4,Sydney_100,0.680000,7220031.870000
62400,4,Sydney_100,0.670000,7105855.130000
62401,4,Sydney_100,0.680000,7142644.950000
62402,4,Sydney_100,0.700000,7369863.050000
62403,4,Sydney_100,0.680000,7193096.240000
62404,4,Sydney_100,0.670000,7054667.130000
62405,4,Sydney_100,0.660000,6971742.080000
62406,4,Sydney_100,0.670000,7046766.410000
62407,4,Sydney_100,0.680000,7222658.470000
62408,4,Sydney_100,0.680000,7220922.350000
62409,4,Sydney_100,0.660000,6987909.700000
62410,4,Sydney_100,0.670000,7126146.810000
62411,4,Sydney_100,0.680000,7184041.540000
62412,4,Sydney_100,0.640000,6742070.240000
62413,4,Sydney_100,0.690000,7259731.840000
62414,4,Sydney_100,0.670000,7129548.790000
62415,4,Sydney_100,0.680000,7179426.560000
62416,4,Sydney_100,0.670000,7106247.170000
62417,4,Sydney_100,0.690000,7280729.480000
62418,4,Sydney_100,0.690000,7255990.610000
62419,4,Sydney_100,0.680000,7171753.140000
62420,4,Sydney_100,0.690000,7268309.150000
62421,4,Sydney_100,0.680000,7157922.860000
62422,4,Sydney_100,0.680000,7184152.590000
62423,4,Sydney_100,0.680000,7192898.300000
62424,4,Sydney_100,0.680000,7211820.010000
62425,4,Sydney_100,0.680000,7149866.790000
62426,4,Sydney_100,0.680000,7227849.610000
62427,4,Sydney_100,0.680000,7196856.980000
62428,4,Sydney_100,0.680000,7192187.240000
62429,4,Sydney_100,0.680000,7181872.780000
62430,4,Sydney_100,0.670000,7140618.580000
62431,4,Sydney_100,0.670000,7095334.220000
62432,4,Sydney_100,0.680000,7185407.530000
62433,4,Sydney_100,0.660000,6962949.210000
62434,4,Sydney_100,0.680000,7192426.690000
62435,4,Sydney_100,0.690000,7304092.540000
62436,4,Sydney_100,0.680000,7206977.620000
62437,4,Sydney_100,0.680000,7149966.580000
62438,4,Sydney_100,0.670000,7042994.190000
62439,4,Sydney_100,0.670000,7077259.280000
62440,4,Sydney_100,0.690000,7259588.460000
62441,4,Sydney_100,0.680000,7225508.550000
62442,4,Sydney_100,0.690000,7337781.310000
62443,4,Sydney_100,0.680000,7168192.780000
62444,4,Sydney_100,0.690000,7270357.210000
62445,4,Sydney_100,0.660000,6956489.450000
62446,4,Sydney_100,0.670000,7140618.580000
62447,4,Sydney_100,0.690000,7258766.200000
62448,4,Sydney_100,0.680000,7179426.560000
62449,4,Sydney_100,0.680000,7217851.340000
62450,4,Sydney_100,0.670000,7078983.990000
62451,4,Sydney_100,0.680000,7182720.340000
62452,4,Sydney_100,0.690000,7269399.710000
62453,4,Sydney_100,0.680000,7208233.220000
62454,4,Sydney_100,0.680000,7176695.680000
62455,4,Sydney_100,0.680000,7213121.220000
62456,4,Sydney_100,0.690000,7255990.610000
62457,4,Sydney_100,0.680000,7196998.100000
62458,4,Sydney_100,0.660000,7010043.580000
62459,4,Sydney_100,0.690000,7276371.110000
62460,4,Sydney_100,0.670000,7107846.360000
62461,4,Sydney_100,0.650000,6832523.190000
62462,4,Sydney_100,0.690000,7257796.790000
62463,4,Sydney_100,0.680000,7237962.830000
62464,4,Sydney_100,0.680000,7208115.210000
62465,4,Sydney_100,0.680000,7228392.020000
62466,4,Sydney_100,0.680000,7166059.600000
62467,4,Sydney_100,0.680000,7226136.240000
62468,4,Sydney_100,0.690000,7338190.640000
62469,4,Sydney_100,0.680000,7240286.340000
62470,4,Sydney_100,0.680000,7221388.610000
62471,4,Sydney_100,0.650000,6915583.480000
62472,4,Sydney_100,0.680000,7240373.720000
62473,4,Sydney_100,0.680000,7217851.340000
62474,4,Sydney_100,0.670000,7112339.750000
62475,4,Sydney_100,0.690000,7276613.950000
62476,4,Sydney_100,0.670000,7096972.110000
62477,4,Sydney_100,0.680000,7182816.960000
62478,4,Sydney_100,0.680000,7149460.600000
62479,4,Sydney_100,0.690000,7259731.840000
62480,4,Sydney_100,0.690000,7258329.060000
62481,4,Sydney_100,0.690000,7309508.070000
62482,4,Sydney_100,0.660000,7015770.180000
62483,4,Sydney_100,0.690000,7310895.370000
62484,4,Sydney_100,0.680000,7172366.800000
62485,4,Sydney_100,0.670000,7084321.260000
62486,4,Sydney_100,0.690000,7276371.110000
62487,4,Sydney_100,0.690000,7271511.680000
62488,4,Sydney_100,0.670000,7124885.770000
62489,4,Sydney_100,0.680000,7188806.030000
62490,4,Sydney_100,0.690000,7268593.010000
62491,4,Sydney_100,0.680000,7177094.770000
62492,4,Sydney_100,0.660000,6930867.860000
62493,4,Sydney_100,0.680000,7196856.980000
62494,4,Sydney_100,0.690000,7266608.290000
62495,4,Sydney_100,0.660000,6987558.300000
62496,4,Sydney_100,0.680000,7217851.340000
62497,4,Sydney_100,0.680000,7194059.180000
62498,4,Sydney_100,0.670000,7049774.320000
62499,4,Sydney_100,0.690000,7273180.710000
62500,4,Sydney_100,0.660000,6931200.090000
62501,4,Sydney_100,0.690000,7253410.470000
62502,4,Sydney_100,0.680000,7146937.350000
62503,4,Sydney_100,0.660000,6963470.660000
62504,4,Sydney_100,0.680000,7164299.260000
62505,4,Sydney_100,0.680000,7200022.040000
62506,4,Sydney_100,0.670000,7140618.580000
62507,4,Sydney_100,0.680000,7238618.400000
62508,4,Sydney_100,0.680000,7230648.540000
62509,4,Sydney_100,0.680000,7142644.950000
62510,4,Sydney_100,0.680000,7150781.070000
62511,4,Sydney_100,0.680000,7168407.820000
62512,4,Sydney_100,0.670000,7098933.150000
62513,4,Sydney_100,0.680000,7221788.900000
62514,4,Sydney_100,0.690000,7247640.010000
62515,4,Sydney_100,0.680000,7146537.320000
62516,4,Sydney_100,0.670000,7129527.020000
62517,4,Sydney_100,0.680000,7241084.310000
62518,4,Sydney_100,0.680000,7231756.310000
62519,4,Sydney_100,0.680000,7240286.340000
62520,4,Sydney_100,0.690000,7349789.010000
62521,4,Sydney_100,0.660000,6939363.080000
62522,4,Sydney_100,0.680000,7147690.160000
62523,4,Sydney_100,0.680000,7240286.340000
62524,4,Sydney_100,0.680000,7202647.840000
62525,4,Sydney_100,0.670000,7104615.000000
62526,4,Sydney_100,0.650000,6823396.410000
62527,4,Sydney_100,0.660000,6962084.310000
62528,4,Sydney_100,0.690000,7250854.990000
62529,4,Sydney_100,0.690000,7261825.380000
62530,4,Sydney_100,0.680000,7177040.280000
62531,4,Sydney_100,0.680000,7191985.150000
62532,4,Sydney_100,0.680000,7227771.540000
62533,4,Sydney_100,0.680000,7162230.180000
62534,4,Sydney_100,0.680000,7140853.000000
62535,4,Sydney_100,0.680000,7222406.290000
62536,4,Sydney_100,0.660000,7030406.860000
62537,4,Sydney_100,0.680000,7188178.650000
62538,4,Sydney_100,0.690000,7246805.030000
62539,4,Sydney_100,0.660000,6937509.570000
62540,4,Sydney_100,0.680000,7149554.710000
62541,4,Sydney_100,0.690000,7273260.220000
62542,4,Sydney_100,0.680000,7210758.410000
62543,4,Sydney_100,0.680000,7201846.690000
62544,4,Sydney_100,0.690000,7258766.200000
62545,4,Sydney_100,0.680000,7196990.220000
62546,4,Sydney_100,0.680000,7211293.930000
62547,4,Sydney_100,0.670000,7110941.890000
62548,4,Sydney_100,0.680000,7213121.220000
62549,4,Sydney_100,0.680000,7182239.590000
62550,4,Sydney_100,0.670000,7057254.120000
62551,4,Sydney_100,0.690000,7270357.210000
62552,4,Sydney_100,0.670000,7122375.030000
62553,4,Sydney_100,0.690000,7265874.520000
62554,4,Sydney_100,0.670000,7082129.030000
62555,4,Sydney_100,0.680000,7172589.760000
62556,4,Sydney_100,0.670000,7102566.040000
62557,4,Sydney_100,0.690000,7263653.360000
62558,4,Sydney_100,0.680000,7230923.610000
62559,4,Sydney_100,0.680000,7192388.320000
62560,4,Sydney_100,0.690000,7253410.470000
62561,4,Sydney_100,0.680000,7144136.990000
62562,4,Sydney_100,0.680000,7215409.010000
62563,4,Sydney_100,0.670000,7122375.030000
62564,4,Sydney_100,0.680000,7174784.070000
62565,4,Sydney_100,0.680000,7149866.790000
62566,4,Sydney_100,0.660000,6935897.270000
62567,4,Sydney_100,0.690000,7300092.260000
62568,4,Sydney_100,0.680000,7171319.590000
62569,4,Sydney_100,0.680000,7208141.760000
62570,4,Sydney_100,0.690000,7276371.110000
62571,4,Sydney_100,0.680000,7176789.230000
62572,4,Sydney_100,0.660000,6951266.300000
62573,4,Sydney_100,0.690000,7273423.640000
62574,4,Sydney_100,0.690000,7258766.200000
62575,4,Sydney_100,0.680000,7196685.510000
62576,4,Sydney_100,0.660000,7025393.040000
62577,4,Sydney_100,0.670000,7121221.940000
62578,4,Sydney_100,0.680000,7227960.670000
62579,4,Sydney_100,0.680000,7196856.980000
62580,4,Sydney_100,0.680000,7230923.610000
62581,4,Sydney_100,0.700000,7396364.180000
62582,4,Sydney_100,0.680000,7141372.220000
62583,4,Sydney_100,0.690000,7291462.520000
62584,4,Sydney_100,0.680000,7191949.240000
62585,4,Sydney_100,0.680000,7240373.720000
62586,4,Sydney_100,0.670000,7105855.130000
62587,4,Sydney_100,0.670000,7104403.390000
62588,4,Sydney_100,0.680000,7224810.100000
62589,4,Sydney_100,0.680000,7242687.110000
62590,4,Sydney_100,0.680000,7218399.910000
62591,4,Sydney_100,0.680000,7227849.610000
62592,4,Sydney_100,0.690000,7254074.220000
62593,4,Sydney_100,0.680000,7221860.790000
62594,4,Sydney_100,0.690000,7304092.540000
62595,4,Sydney_100,0.690000,7273423.640000
62596,4,Sydney_100,0.690000,7249360.910000
62597,4,Sydney_100,0.670000,7095969.210000
62598,4,Sydney_100,0.650000,6860425.080000
62599,4,Sydney_100,0.670000,7127434.610000
62600,4,Sydney_100,0.670000,7104787.580000
62601,4,Sydney_100,0.680000,7181872.780000
62602,4,Sydney_100,0.680000,7185133.180000
62603,4,Sydney_100,0.680000,7145001.550000
62604,4,Sydney_100,0.680000,7228586.690000
62605,4,Sydney_100,0.690000,7341284.790000
62606,4,Sydney_100,0.680000,7172589.760000
62607,4,Sydney_100,0.680000,7178249.470000
62608,4,Sydney_100,0.680000,7207700.110000
62609,4,Sydney_100,0.660000,6975779.940000
62610,4,Sydney_100,0.680000,7215409.010000
62611,4,Sydney_100,0.680000,7155985.570000
62612,4,Sydney_100,0.690000,7259731.840000
62613,4,Sydney_100,0.680000,7165192.250000
62614,4,Sydney_100,0.670000,7140144.170000
62615,4,Sydney_100,0.660000,7007359.610000
62616,4,Sydney_100,0.680000,7178136.940000
62617,4,Sydney_100,0.690000,7247640.010000
62618,4,Sydney_100,0.670000,7129717.780000
62619,4,Sydney_100,0.680000,7240286.340000
62620,4,Sydney_100,0.680000,7164299.260000
62621,4,Sydney_100,0.680000,7180356.910000
62622,4,Sydney_100,0.690000,7258766.200000
62623,4,Sydney_100,0.680000,7168422.360000
62624,4,Sydney_100,0.690000,7309508.070000
62625,4,Sydney_100,0.690000,7258329.060000
62626,4,Sydney_100,0.690000,7248590.630000
62627,4,Sydney_100,0.690000,7251427.630000
62628,4,Sydney_100,0.680000,7203600.050000
62629,4,Sydney_100,0.690000,7269399.710000
62630,4,Sydney_100,0.680000,7149866.790000
62631,4,Sydney_100,0.680000,7157387.150000
62632,4,Sydney_100,0.690000,7276371.110000
62633,4,Sydney_100,0.670000,7100313.330000
62634,4,Sydney_100,0.680000,7184849.630000
62635,4,Sydney_100,0.680000,7179456.100000
62636,4,Sydney_100,0.680000,7182442.230000
62637,4,Sydney_100,0.670000,7081471.470000
62638,4,Sydney_100,0.680000,7246115.200000
62639,4,Sydney_100,0.680000,7241397.300000
62640,4,Sydney_100,0.690000,7277540.030000
62641,4,Sydney_100,0.680000,7233000.730000
62642,4,Sydney_100,0.690000,7281160.010000
62643,4,Sydney_100,0.690000,7262821.250000
62644,4,Sydney_100,0.680000,7170260.270000
62645,4,Sydney_100,0.660000,7033209.800000
62646,4,Sydney_100,0.680000,7211820.010000
62647,4,Sydney_100,0.690000,7258766.200000
62648,4,Sydney_100,0.680000,7143020.520000
62649,4,Sydney_100,0.680000,7196155.860000
62650,4,Sydney_100,0.680000,7161900.960000
62651,4,Sydney_100,0.680000,7244392.760000
62652,4,Sydney_100,0.680000,7170336.770000
62653,4,Sydney_100,0.650000,6909459.230000
62654,4,Sydney_100,0.670000,7071377.900000
62655,4,Sydney_100,0.680000,7184849.630000
62656,4,Sydney_100,0.690000,7289966.080000
62657,4,Sydney_100,0.650000,6892578.160000
62658,4,Sydney_100,0.690000,7258766.200000
62659,4,Sydney_100,0.690000,7309508.070000
62660,4,Sydney_100,0.680000,7191985.150000
62661,4,Sydney_100,0.670000,7105855.130000
62662,4,Sydney_100,0.670000,7086260.960000
62663,4,Sydney_100,0.690000,7341027.240000
62664,4,Sydney_100,0.690000,7261493.350000
62665,4,Sydney_100,0.680000,7144328.240000
62666,4,Sydney_100,0.680000,7206977.620000
62667,4,Sydney_100,0.680000,7230923.610000
62668,4,Sydney_100,0.680000,7188178.650000
62669,4,Sydney_100,0.680000,7196990.220000
62670,4,Sydney_100,0.680000,7194111.150000
62671,4,Sydney_100,0.650000,6833019.590000
62672,4,Sydney_100,0.690000,7262196.930000
62673,4,Sydney_100,0.670000,7096972.110000
62674,4,Sydney_100,0.680000,7169278.040000
62675,4,Sydney_100,0.660000,6950219.930000
62676,4,Sydney_100,0.680000,7146304.880000
62677,4,Sydney_100,0.680000,7163237.750000
62678,4,Sydney_100,0.680000,7240286.340000
62679,4,Sydney_100,0.680000,7196856.980000
62680,4,Sydney_100,0.680000,7161706.970000
62681,4,Sydney_100,0.690000,7276571.950000
62682,4,Sydney_100,0.690000,7260232.570000
62683,4,Sydney_100,0.670000,7044788.970000
62684,4,Sydney_100,0.680000,7145569.760000
62685,4,Sydney_100,0.690000,7269191.380000
62686,4,Sydney_100,0.680000,7229493.960000
62687,4,Sydney_100,0.670000,7051418.420000
62688,4,Sydney_100,0.680000,7227771.540000
62689,4,Sydney_100,0.650000,6850120.670000
62690,4,Sydney_100,0.690000,7273129.610000
62691,4,Sydney_100,0.650000,6872003.710000
62692,4,Sydney_100,0.650000,6928095.410000
62693,4,Sydney_100,0.690000,7291462.520000
62694,4,Sydney_100,0.680000,7171399.080000
62695,4,Sydney_100,0.690000,7267081.510000
62696,4,Sydney_100,0.680000,7216360.140000
62697,4,Sydney_100,0.680000,7180326.340000
62698,4,Sydney_100,0.680000,7188060.170000
62699,4,Sydney_100,0.680000,7215804.980000
62700,4,Sydney_100,0.670000,7036199.000000
62701,4,Sydney_100,0.670000,7127215.020000
62702,4,Sydney_100,0.670000,7109186.430000
62703,4,Sydney_100,0.680000,7190822.430000
62704,4,Sydney_100,0.690000,7276371.110000
62705,4,Sydney_100,0.680000,7167775.260000
62706,4,Sydney_100,0.680000,7240286.340000
62707,4,Sydney_100,0.690000,7284975.880000
62708,4,Sydney_100,0.670000,7059628.120000
62709,4,Sydney_100,0.660000,6975911.080000
62710,4,Sydney_100,0.660000,6946045.920000
62711,4,Sydney_100,0.690000,7254324.020000
62712,4,Sydney_100,0.680000,7225508.550000
62713,4,Sydney_100,0.680000,7192426.690000
62714,4,Sydney_100,0.660000,6955477.580000
62715,4,Sydney_100,0.680000,7146937.350000
62716,4,Sydney_100,0.690000,7258329.060000
62717,4,Sydney_100,0.690000,7303589.250000
62718,4,Sydney_100,0.670000,7135986.240000
62719,4,Sydney_100,0.680000,7227849.610000
62720,4,Sydney_100,0.680000,7217344.090000
62721,4,Sydney_100,0.680000,7210962.270000
62722,4,Sydney_100,0.660000,6956507.550000
62723,4,Sydney_100,0.690000,7268309.150000
62724,4,Sydney_100,0.690000,7282181.990000
62725,4,Sydney_100,0.680000,7240286.340000
62726,4,Sydney_100,0.670000,7132562.960000
62727,4,Sydney_100,0.670000,7121262.110000
62728,4,Sydney_100,0.680000,7182444.770000
62729,4,Sydney_100,0.700000,7377663.170000
62730,4,Sydney_100,0.680000,7183482.930000
62731,4,Sydney_100,0.670000,7069450.170000
62732,4,Sydney_100,0.670000,7046398.880000
62733,4,Sydney_100,0.680000,7161900.960000
62734,4,Sydney_100,0.690000,7341304.590000
62735,4,Sydney_100,0.660000,7005201.400000
62736,4,Sydney_100,0.660000,6947351.860000
62737,4,Sydney_100,0.680000,7142953.590000
62738,4,Sydney_100,0.680000,7228392.020000
62739,4,Sydney_100,0.670000,7140204.350000
62740,4,Sydney_100,0.690000,7255990.610000
62741,4,Sydney_100,0.690000,7258766.200000
62742,4,Sydney_100,0.670000,7121221.940000
62743,4,Sydney_100,0.670000,7117534.940000
62744,4,Sydney_100,0.680000,7160941.160000
62745,4,Sydney_100,0.680000,7196990.220000
62746,4,Sydney_100,0.690000,7251418.040000
62747,4,Sydney_100,0.680000,7228326.300000
62748,4,Sydney_100,0.680000,7244488.690000
62749,4,Sydney_100,0.650000,6913942.960000
62750,4,Sydney_100,0.670000,7130532.840000
62751,4,Sydney_100,0.650000,6840777.610000
62752,4,Sydney_100,0.650000,6825909.540000
62753,4,Sydney_100,0.670000,7084437.760000
62754,4,Sydney_100,0.670000,7129228.750000
62755,4,Sydney_100,0.660000,6992220.310000
62756,4,Sydney_100,0.680000,7176971.830000
62757,4,Sydney_100,0.690000,7256766.470000
62758,4,Sydney_100,0.690000,7255804.230000
62759,4,Sydney_100,0.680000,7164750.800000
62760,4,Sydney_100,0.670000,7123264.970000
62761,4,Sydney_100,0.680000,7183708.570000
62762,4,Sydney_100,0.690000,7262196.930000
62763,4,Sydney_100,0.680000,7239890.030000
62764,4,Sydney_100,0.690000,7259731.840000
62765,4,Sydney_100,0.680000,7165192.250000
62766,4,Sydney_100,0.650000,6887462.380000
62767,4,Sydney_100,0.690000,7273180.710000
62768,4,Sydney_100,0.670000,7126065.740000
62769,4,Sydney_100,0.680000,7176971.830000
62770,4,Sydney_100,0.690000,7258766.200000
62771,4,Sydney_100,0.680000,7173020.010000
62772,4,Sydney_100,0.680000,7227425.450000
62773,4,Sydney_100,0.690000,7303589.250000
62774,4,Sydney_100,0.690000,7289966.080000
62775,4,Sydney_100,0.680000,7222658.470000
62776,4,Sydney_100,0.680000,7224810.100000
62777,4,Sydney_100,0.680000,7156778.150000
62778,4,Sydney_100,0.680000,7222758.890000
62779,4,Sydney_100,0.690000,7276571.950000
62780,4,Sydney_100,0.680000,7211704.690000
62781,4,Sydney_100,0.680000,7188806.030000
62782,4,Sydney_100,0.670000,7058229.440000
62783,4,Sydney_100,0.690000,7280289.680000
62784,4,Sydney_100,0.680000,7142670.480000
62785,4,Sydney_100,0.690000,7258713.550000
62786,4,Sydney_100,0.680000,7200794.630000
62787,4,Sydney_100,0.670000,7128443.090000
62788,4,Sydney_100,0.680000,7244392.760000
62789,4,Sydney_100,0.690000,7303589.250000
62790,4,Sydney_100,0.680000,7224485.470000
62791,4,Sydney_100,0.690000,7253989.260000
62792,4,Sydney_100,0.690000,7283936.400000
62793,4,Sydney_100,0.650000,6925625.170000
